x,qx,lx,dx,Lx,Tx,ex,sex,year
91.0,0.13727,24973.0,3428.0,23259.0,119815.0,4.8,F,1950.0
92.0,0.15119,21545.0,3257.0,19917.0,96556.0,4.48,F,1950.0
93.0,0.16613,18288.0,3038.0,16769.0,76639.0,4.19,F,1950.0
94.0,0.18213,15250.0,2777.0,13861.0,59870.0,3.93,F,1950.0
95.0,0.19814,12472.0,2471.0,11237.0,46009.0,3.69,F,1950.0
96.0,0.21388,10001.0,2139.0,8932.0,34773.0,3.48,F,1950.0
97.0,0.22906,7862.0,1801.0,6962.0,25841.0,3.29,F,1950.0
98.0,0.24335,6061.0,1475.0,5324.0,18879.0,3.11,F,1950.0
99.0,0.25646,4586.0,1176.0,3998.0,13556.0,2.96,F,1950.0
100.0,0.27029,3410.0,922.0,2949.0,9558.0,2.8,F,1950.0
101.0,0.28486,2488.0,709.0,2134.0,6608.0,2.66,F,1950.0
102.0,0.30023,1780.0,534.0,1512.0,4475.0,2.51,F,1950.0
103.0,0.31643,1245.0,394.0,1048.0,2962.0,2.38,F,1950.0
104.0,0.33352,851.0,284.0,709.0,1914.0,2.25,F,1950.0
105.0,0.35153,567.0,199.0,468.0,1205.0,2.12,F,1950.0
106.0,0.37053,368.0,136.0,300.0,737.0,2.0,F,1950.0
107.0,0.39058,232.0,90.0,186.0,437.0,1.89,F,1950.0
108.0,0.4117,141.0,58.0,112.0,251.0,1.78,F,1950.0
109.0,0.43398,83.0,36.0,65.0,139.0,1.67,F,1950.0
110.0,0.45748,47.0,21.0,36.0,74.0,1.57,F,1950.0
111.0,0.48227,25.0,12.0,19.0,38.0,1.47,F,1950.0
112.0,0.50841,13.0,7.0,10.0,18.0,1.38,F,1950.0
113.0,0.53598,6.0,3.0,5.0,8.0,1.29,F,1950.0
114.0,0.56505,3.0,2.0,2.0,4.0,1.21,F,1950.0
115.0,0.59572,1.0,1.0,1.0,1.0,1.13,F,1950.0
116.0,0.62683,1.0,0.0,0.0,1.0,1.06,F,1950.0
117.0,0.65471,0.0,0.0,0.0,0.0,1.0,F,1950.0
118.0,0.68387,0.0,0.0,0.0,0.0,0.94,F,1950.0
119.0,0.71433,0.0,0.0,0.0,0.0,0.88,F,1950.0
0.0,0.02937,1e5,2937.0,97379.0,7388166.0,73.88,M,1960.0
1.0,0.00174,97063.0,169.0,96978.0,7290787.0,75.11,M,1960.0
2.0,0.00105,96894.0,102.0,96843.0,7193809.0,74.24,M,1960.0
3.0,8.2e-4,96792.0,80.0,96752.0,7096966.0,73.32,M,1960.0
4.0,7.1e-4,96713.0,69.0,96678.0,7000213.0,72.38,M,1960.0
5.0,6.2e-4,96644.0,59.0,96614.0,6903535.0,71.43,M,1960.0
6.0,5.6e-4,96584.0,54.0,96557.0,6806921.0,70.48,M,1960.0
7.0,5e-4,96530.0,48.0,96506.0,6710364.0,69.52,M,1960.0
8.0,4.8e-4,96482.0,46.0,96459.0,6613858.0,68.55,M,1960.0
9.0,4.1e-4,96436.0,40.0,96416.0,6517399.0,67.58,M,1960.0
10.0,3.5e-4,96396.0,34.0,96379.0,6420983.0,66.61,M,1960.0
11.0,3.2e-4,96362.0,31.0,96346.0,6324604.0,65.63,M,1960.0
12.0,4.1e-4,96331.0,39.0,96311.0,6228258.0,64.65,M,1960.0
13.0,6e-4,96291.0,58.0,96263.0,6131947.0,63.68,M,1960.0
14.0,8.2e-4,96234.0,79.0,96194.0,6035684.0,62.72,M,1960.0
15.0,0.00103,96155.0,99.0,96105.0,5939490.0,61.77,M,1960.0
16.0,0.00121,96056.0,116.0,95997.0,5843385.0,60.83,M,1960.0
17.0,0.00148,95939.0,142.0,95868.0,5747388.0,59.91,M,1960.0
18.0,0.00163,95798.0,156.0,95719.0,5651519.0,58.99,M,1960.0
19.0,0.00176,95641.0,168.0,95557.0,5555800.0,58.09,M,1960.0
20.0,0.00189,95473.0,180.0,95383.0,5460242.0,57.19,M,1960.0
21.0,0.00183,95293.0,174.0,95206.0,5364859.0,56.3,M,1960.0
22.0,0.00177,95119.0,169.0,95035.0,5269653.0,55.4,M,1960.0
23.0,0.00167,94950.0,158.0,94871.0,5174619.0,54.5,M,1960.0
24.0,0.00168,94792.0,160.0,94712.0,5079747.0,53.59,M,1960.0
25.0,0.00166,94633.0,157.0,94554.0,4985035.0,52.68,M,1960.0
26.0,0.00174,94476.0,164.0,94394.0,4890481.0,51.76,M,1960.0
27.0,0.00174,94311.0,164.0,94229.0,4796087.0,50.85,M,1960.0
28.0,0.00183,94147.0,172.0,94061.0,4701858.0,49.94,M,1960.0
29.0,0.00197,93975.0,185.0,93883.0,4607796.0,49.03,M,1960.0
30.0,0.00204,93790.0,192.0,93694.0,4513914.0,48.13,M,1960.0
31.0,0.00211,93599.0,198.0,93500.0,4420219.0,47.23,M,1960.0
32.0,0.00221,93401.0,206.0,93298.0,4326719.0,46.32,M,1960.0
33.0,0.00241,93195.0,225.0,93082.0,4233421.0,45.43,M,1960.0
34.0,0.00253,92970.0,235.0,92852.0,4140339.0,44.53,M,1960.0
35.0,0.0026,92735.0,241.0,92614.0,4047487.0,43.65,M,1960.0
36.0,0.00238,92493.0,220.0,92383.0,3954873.0,42.76,M,1960.0
37.0,0.00218,92273.0,201.0,92173.0,3862489.0,41.86,M,1960.0
38.0,0.00225,92072.0,207.0,91969.0,3770316.0,40.95,M,1960.0
39.0,0.00239,91866.0,220.0,91756.0,3678347.0,40.04,M,1960.0
40.0,0.00258,91646.0,236.0,91528.0,3586592.0,39.14,M,1960.0
41.0,0.00279,91410.0,255.0,91282.0,3495064.0,38.24,M,1960.0
42.0,0.00296,91155.0,270.0,91020.0,3403782.0,37.34,M,1960.0
43.0,0.00321,90885.0,291.0,90739.0,3312762.0,36.45,M,1960.0
44.0,0.00347,90594.0,314.0,90437.0,3222023.0,35.57,M,1960.0
45.0,0.00375,90280.0,339.0,90110.0,3131586.0,34.69,M,1960.0
46.0,0.00404,89941.0,363.0,89759.0,3041476.0,33.82,M,1960.0
47.0,0.00428,89577.0,384.0,89385.0,2951717.0,32.95,M,1960.0
48.0,0.00447,89193.0,399.0,88994.0,2862332.0,32.09,M,1960.0
49.0,0.00462,88795.0,410.0,88590.0,2773338.0,31.23,M,1960.0
50.0,0.00478,88385.0,422.0,88174.0,2684748.0,30.38,M,1960.0
51.0,0.00498,87963.0,438.0,87743.0,2596574.0,29.52,M,1960.0
52.0,0.00526,87524.0,460.0,87294.0,2508831.0,28.66,M,1960.0
53.0,0.00561,87064.0,488.0,86820.0,2421536.0,27.81,M,1960.0
54.0,0.00604,86576.0,523.0,86315.0,2334716.0,26.97,M,1960.0
55.0,0.00653,86053.0,562.0,85772.0,2248401.0,26.13,M,1960.0
56.0,0.00708,85491.0,605.0,85188.0,2162629.0,25.3,M,1960.0
57.0,0.00767,84886.0,651.0,84560.0,2077441.0,24.47,M,1960.0
58.0,0.00831,84234.0,700.0,83885.0,1992881.0,23.66,M,1960.0
59.0,0.009,83535.0,752.0,83159.0,1908996.0,22.85,M,1960.0
60.0,0.00977,82783.0,809.0,82378.0,1825837.0,22.06,M,1960.0
61.0,0.01064,81974.0,872.0,81538.0,1743459.0,21.27,M,1960.0
62.0,0.01161,81102.0,942.0,80631.0,1661922.0,20.49,M,1960.0
63.0,0.01271,80160.0,1019.0,79651.0,1581290.0,19.73,M,1960.0
64.0,0.01393,79142.0,1102.0,78590.0,1501639.0,18.97,M,1960.0
65.0,0.01529,78039.0,1193.0,77443.0,1423049.0,18.24,M,1960.0
66.0,0.01676,76846.0,1288.0,76202.0,1345606.0,17.51,M,1960.0
67.0,0.0183,75558.0,1383.0,74867.0,1269404.0,16.8,M,1960.0
68.0,0.0199,74175.0,1476.0,73437.0,1194538.0,16.1,M,1960.0
69.0,0.02158,72699.0,1569.0,71915.0,1121101.0,15.42,M,1960.0
70.0,0.0235,71130.0,1671.0,70295.0,1049186.0,14.75,M,1960.0
71.0,0.02561,69459.0,1779.0,68570.0,978891.0,14.09,M,1960.0
72.0,0.02776,67680.0,1879.0,66741.0,910322.0,13.45,M,1960.0
73.0,0.0299,65802.0,1968.0,64818.0,843581.0,12.82,M,1960.0
74.0,0.03217,63834.0,2053.0,62807.0,778763.0,12.2,M,1960.0
75.0,0.03485,61781.0,2153.0,60704.0,715956.0,11.59,M,1960.0
76.0,0.038,59628.0,2266.0,58495.0,655252.0,10.99,M,1960.0
77.0,0.0414,57362.0,2375.0,56175.0,596757.0,10.4,M,1960.0
78.0,0.04504,54987.0,2477.0,53749.0,540582.0,9.83,M,1960.0
79.0,0.04908,52511.0,2577.0,51222.0,486833.0,9.27,M,1960.0
80.0,0.05358,49933.0,2675.0,48596.0,435611.0,8.72,M,1960.0
81.0,0.0589,47258.0,2783.0,45866.0,387015.0,8.19,M,1960.0
82.0,0.06545,44475.0,2911.0,43019.0,341149.0,7.67,M,1960.0
83.0,0.07348,41564.0,3054.0,40037.0,298130.0,7.17,M,1960.0
84.0,0.08282,38510.0,3189.0,36915.0,258093.0,6.7,M,1960.0
85.0,0.09311,35321.0,3289.0,33676.0,221177.0,6.26,M,1960.0
86.0,0.10406,32032.0,3333.0,30365.0,187501.0,5.85,M,1960.0
87.0,0.11547,28699.0,3314.0,27042.0,157136.0,5.48,M,1960.0
88.0,0.12728,25385.0,3231.0,23769.0,130094.0,5.12,M,1960.0
89.0,0.13955,22154.0,3092.0,20608.0,106325.0,4.8,M,1960.0
90.0,0.1524,19062.0,2905.0,17610.0,85717.0,4.5,M,1960.0
91.0,0.16595,16157.0,2681.0,14816.0,68107.0,4.22,M,1960.0
92.0,0.18033,13476.0,2430.0,12261.0,53291.0,3.95,M,1960.0
93.0,0.19565,11046.0,2161.0,9965.0,41030.0,3.71,M,1960.0
94.0,0.21203,8885.0,1884.0,7943.0,31065.0,3.5,M,1960.0
95.0,0.22811,7001.0,1597.0,6202.0,23122.0,3.3,M,1960.0
96.0,0.24364,5404.0,1317.0,4746.0,16920.0,3.13,M,1960.0
97.0,0.2583,4087.0,1056.0,3559.0,12174.0,2.98,M,1960.0
98.0,0.27183,3032.0,824.0,2620.0,8615.0,2.84,M,1960.0
99.0,0.28385,2208.0,627.0,1894.0,5995.0,2.72,M,1960.0
100.0,0.29647,1581.0,469.0,1347.0,4101.0,2.59,M,1960.0
101.0,0.30962,1112.0,344.0,940.0,2754.0,2.48,M,1960.0
102.0,0.32337,768.0,248.0,644.0,1814.0,2.36,M,1960.0
103.0,0.33773,520.0,175.0,432.0,1171.0,2.25,M,1960.0
104.0,0.35274,344.0,121.0,283.0,739.0,2.15,M,1960.0
105.0,0.36842,223.0,82.0,182.0,455.0,2.05,M,1960.0
106.0,0.38482,141.0,54.0,114.0,274.0,1.95,M,1960.0
107.0,0.40194,87.0,35.0,69.0,160.0,1.85,M,1960.0
108.0,0.41984,52.0,22.0,41.0,91.0,1.76,M,1960.0
109.0,0.43854,30.0,13.0,23.0,50.0,1.67,M,1960.0
110.0,0.45809,17.0,8.0,13.0,27.0,1.59,M,1960.0
111.0,0.47852,9.0,4.0,7.0,14.0,1.5,M,1960.0
112.0,0.49987,5.0,2.0,4.0,7.0,1.42,M,1960.0
113.0,0.52218,2.0,1.0,2.0,3.0,1.35,M,1960.0
114.0,0.54551,1.0,1.0,1.0,1.0,1.27,M,1960.0
115.0,0.56987,1.0,0.0,0.0,1.0,1.2,M,1960.0
116.0,0.59535,0.0,0.0,0.0,0.0,1.14,M,1960.0
117.0,0.62197,0.0,0.0,0.0,0.0,1.07,M,1960.0
118.0,0.64981,0.0,0.0,0.0,0.0,1.01,M,1960.0
119.0,0.67891,0.0,0.0,0.0,0.0,0.95,M,1960.0
0.0,0.02262,1e5,2262.0,98e3,7957920.0,79.58,F,1960.0
1.0,0.00152,97738.0,149.0,97664.0,7859920.0,80.42,F,1960.0
2.0,9.1e-4,97589.0,89.0,97545.0,7762257.0,79.54,F,1960.0
3.0,6.9e-4,97501.0,68.0,97467.0,7664712.0,78.61,F,1960.0
4.0,5.3e-4,97433.0,51.0,97407.0,7567245.0,77.67,F,1960.0
5.0,4.7e-4,97382.0,46.0,97359.0,7469838.0,76.71,F,1960.0
6.0,4.1e-4,97336.0,40.0,97316.0,7372479.0,75.74,F,1960.0
7.0,3.5e-4,97296.0,34.0,97279.0,7275163.0,74.77,F,1960.0
8.0,3.3e-4,97262.0,32.0,97246.0,7177884.0,73.8,F,1960.0
9.0,2.8e-4,97229.0,27.0,97216.0,7080638.0,72.82,F,1960.0
10.0,2.5e-4,97202.0,24.0,97190.0,6983422.0,71.84,F,1960.0
11.0,2.5e-4,97178.0,24.0,97166.0,6886232.0,70.86,F,1960.0
12.0,2.7e-4,97154.0,26.0,97141.0,6789067.0,69.88,F,1960.0
13.0,3.1e-4,97128.0,30.0,97112.0,6691926.0,68.9,F,1960.0
14.0,3.7e-4,97097.0,36.0,97079.0,6594814.0,67.92,F,1960.0
15.0,4.2e-4,97062.0,41.0,97041.0,6497734.0,66.94,F,1960.0
16.0,4.9e-4,97021.0,47.0,96997.0,6400693.0,65.97,F,1960.0
17.0,5.8e-4,96973.0,56.0,96945.0,6303696.0,65.0,F,1960.0
18.0,6e-4,96917.0,58.0,96888.0,6206751.0,64.04,F,1960.0
19.0,6e-4,96859.0,58.0,96830.0,6109864.0,63.08,F,1960.0
20.0,6e-4,96801.0,58.0,96772.0,6013034.0,62.12,F,1960.0
21.0,5.8e-4,96743.0,56.0,96715.0,5916262.0,61.15,F,1960.0
22.0,5.7e-4,96687.0,55.0,96660.0,5819547.0,60.19,F,1960.0
23.0,5.6e-4,96632.0,54.0,96605.0,5722887.0,59.22,F,1960.0
24.0,5.7e-4,96578.0,55.0,96551.0,5626282.0,58.26,F,1960.0
25.0,5.6e-4,96524.0,54.0,96497.0,5529731.0,57.29,F,1960.0
26.0,6e-4,96470.0,58.0,96441.0,5433234.0,56.32,F,1960.0
27.0,6.5e-4,96412.0,62.0,96381.0,5336794.0,55.35,F,1960.0
28.0,6.9e-4,96350.0,66.0,96317.0,5240413.0,54.39,F,1960.0
29.0,7.2e-4,96283.0,70.0,96249.0,5144097.0,53.43,F,1960.0
30.0,7.5e-4,96214.0,72.0,96178.0,5047848.0,52.46,F,1960.0
31.0,7.9e-4,96142.0,76.0,96104.0,4951670.0,51.5,F,1960.0
32.0,8.2e-4,96066.0,79.0,96027.0,4855566.0,50.54,F,1960.0
33.0,9.1e-4,95987.0,87.0,95944.0,4759539.0,49.59,F,1960.0
34.0,0.001,95900.0,96.0,95852.0,4663595.0,48.63,F,1960.0
35.0,0.00109,95804.0,104.0,95753.0,4567743.0,47.68,F,1960.0
36.0,0.00111,95701.0,106.0,95647.0,4471990.0,46.73,F,1960.0
37.0,0.00113,95594.0,108.0,95540.0,4376343.0,45.78,F,1960.0
38.0,0.00124,95486.0,118.0,95427.0,4280803.0,44.83,F,1960.0
39.0,0.00134,95368.0,128.0,95304.0,4185376.0,43.89,F,1960.0
40.0,0.00147,95240.0,140.0,95171.0,4090072.0,42.94,F,1960.0
41.0,0.00164,95101.0,156.0,95023.0,3994901.0,42.01,F,1960.0
42.0,0.00174,94945.0,165.0,94862.0,3899878.0,41.08,F,1960.0
43.0,0.0018600000000000001,94780.0,176.0,94692.0,3805016.0,40.15,F,1960.0
44.0,0.00197,94604.0,186.0,94511.0,3710324.0,39.22,F,1960.0
45.0,0.00208,94418.0,197.0,94320.0,3615813.0,38.3,F,1960.0
46.0,0.00221,94221.0,208.0,94117.0,3521494.0,37.37,F,1960.0
47.0,0.00234,94013.0,220.0,93903.0,3427377.0,36.46,F,1960.0
48.0,0.00248,93793.0,233.0,93676.0,3333474.0,35.54,F,1960.0
49.0,0.00264,93560.0,247.0,93436.0,3239798.0,34.63,F,1960.0
50.0,0.00281,93313.0,262.0,93182.0,3146362.0,33.72,F,1960.0
51.0,0.00301,93051.0,280.0,92910.0,3053180.0,32.81,F,1960.0
52.0,0.00326,92770.0,302.0,92619.0,2960270.0,31.91,F,1960.0
53.0,0.00355,92468.0,328.0,92304.0,2867651.0,31.01,F,1960.0
54.0,0.00389,92140.0,358.0,91961.0,2775347.0,30.12,F,1960.0
55.0,0.00427,91782.0,392.0,91586.0,2683386.0,29.24,F,1960.0
56.0,0.00469,91390.0,429.0,91175.0,2591800.0,28.36,F,1960.0
57.0,0.00515,90961.0,468.0,90727.0,2500625.0,27.49,F,1960.0
58.0,0.00564,90492.0,510.0,90237.0,2409899.0,26.63,F,1960.0
59.0,0.00616,89982.0,554.0,89705.0,2319661.0,25.78,F,1960.0
60.0,0.00673,89428.0,602.0,89127.0,2229956.0,24.94,F,1960.0
61.0,0.00737,88826.0,655.0,88499.0,2140828.0,24.1,F,1960.0
62.0,0.00808,88172.0,712.0,87815.0,2052329.0,23.28,F,1960.0
63.0,0.00887,87459.0,775.0,87072.0,1964514.0,22.46,F,1960.0
64.0,0.00973,86684.0,844.0,86262.0,1877442.0,21.66,F,1960.0
65.0,0.0107,85840.0,919.0,85381.0,1791180.0,20.87,F,1960.0
66.0,0.01175,84922.0,998.0,84423.0,1705800.0,20.09,F,1960.0
67.0,0.01284,83924.0,1078.0,83385.0,1621377.0,19.32,F,1960.0
68.0,0.01397,82846.0,1157.0,82267.0,1537992.0,18.56,F,1960.0
69.0,0.01515,81689.0,1238.0,81070.0,1455725.0,17.82,F,1960.0
70.0,0.01651,80451.0,1328.0,79787.0,1374655.0,17.09,F,1960.0
71.0,0.01801,79123.0,1425.0,78411.0,1294868.0,16.37,F,1960.0
72.0,0.01956,77698.0,1519.0,76938.0,1216458.0,15.66,F,1960.0
73.0,0.02113,76179.0,1610.0,75374.0,1139519.0,14.96,F,1960.0
74.0,0.02281,74569.0,1701.0,73719.0,1064145.0,14.27,F,1960.0
75.0,0.02482,72868.0,1809.0,71964.0,990427.0,13.59,F,1960.0
76.0,0.02718,71060.0,1931.0,70094.0,918462.0,12.93,F,1960.0
77.0,0.02966,69129.0,2050.0,68104.0,848368.0,12.27,F,1960.0
78.0,0.03222,67079.0,2162.0,65998.0,780264.0,11.63,F,1960.0
79.0,0.03504,64917.0,2274.0,63780.0,714267.0,11.0,F,1960.0
80.0,0.03828,62643.0,2398.0,61444.0,650487.0,10.38,F,1960.0
81.0,0.04221,60245.0,2543.0,58973.0,589043.0,9.78,F,1960.0
82.0,0.04702,57702.0,2713.0,56346.0,530070.0,9.19,F,1960.0
83.0,0.05289,54989.0,2908.0,53535.0,473724.0,8.61,F,1960.0
84.0,0.05979,52081.0,3114.0,50524.0,420189.0,8.07,F,1960.0
85.0,0.06758,48967.0,3309.0,47312.0,369665.0,7.55,F,1960.0
86.0,0.07612,45658.0,3476.0,43920.0,322352.0,7.06,F,1960.0
87.0,0.08534,42182.0,3600.0,40382.0,278432.0,6.6,F,1960.0
88.0,0.0952,38583.0,3673.0,36746.0,238050.0,6.17,F,1960.0
89.0,0.10577,34909.0,3692.0,33063.0,201304.0,5.77,F,1960.0
90.0,0.1171,31217.0,3655.0,29390.0,168241.0,5.39,F,1960.0
91.0,0.12928,27562.0,3563.0,25780.0,138851.0,5.04,F,1960.0
92.0,0.1424,23999.0,3417.0,22290.0,113071.0,4.71,F,1960.0
93.0,0.15652,20581.0,3221.0,18971.0,90781.0,4.41,F,1960.0
94.0,0.17173,17360.0,2981.0,15869.0,71810.0,4.14,F,1960.0
95.0,0.18694,14379.0,2688.0,13035.0,55941.0,3.89,F,1960.0
96.0,0.20188999999999999,11691.0,2360.0,10511.0,42906.0,3.67,F,1960.0
97.0,0.21631,9331.0,2018.0,8321.0,32395.0,3.47,F,1960.0
98.0,0.22989,7312.0,1681.0,6472.0,24074.0,3.29,F,1960.0
99.0,0.24233,5631.0,1365.0,4949.0,17602.0,3.13,F,1960.0
100.0,0.25546,4267.0,1090.0,3722.0,12653.0,2.97,F,1960.0
101.0,0.2693,3177.0,855.0,2749.0,8932.0,2.81,F,1960.0
102.0,0.28389,2321.0,659.0,1992.0,6183.0,2.66,F,1960.0
103.0,0.29929,1662.0,497.0,1413.0,4191.0,2.52,F,1960.0
104.0,0.31552,1165.0,367.0,981.0,2778.0,2.38,F,1960.0
105.0,0.33265,797.0,265.0,665.0,1797.0,2.25,F,1960.0
106.0,0.35071,532.0,187.0,439.0,1132.0,2.13,F,1960.0
107.0,0.36976,345.0,128.0,282.0,693.0,2.01,F,1960.0
108.0,0.38986,218.0,85.0,175.0,412.0,1.89,F,1960.0
109.0,0.41105,133.0,55.0,106.0,237.0,1.78,F,1960.0
110.0,0.43341,78.0,34.0,61.0,131.0,1.67,F,1960.0
111.0,0.457,44.0,20.0,34.0,70.0,1.57,F,1960.0
112.0,0.48189,24.0,12.0,18.0,36.0,1.48,F,1960.0
113.0,0.50813,12.0,6.0,9.0,17.0,1.38,F,1960.0
114.0,0.53583,6.0,3.0,4.0,8.0,1.29,F,1960.0
115.0,0.56503,3.0,2.0,2.0,3.0,1.21,F,1960.0
116.0,0.59535,1.0,1.0,1.0,1.0,1.14,F,1960.0
117.0,0.62197,1.0,0.0,0.0,1.0,1.07,F,1960.0
118.0,0.64981,0.0,0.0,0.0,0.0,1.01,F,1960.0
119.0,0.67891,0.0,0.0,0.0,0.0,0.95,F,1960.0
0.0,0.02246,1e5,2246.0,97962.0,7580148.0,75.8,M,1970.0
1.0,0.00128,97754.0,125.0,97691.0,7482186.0,76.54,M,1970.0
2.0,9e-4,97629.0,88.0,97585.0,7384495.0,75.64,M,1970.0
3.0,7.1e-4,97541.0,69.0,97506.0,7286910.0,74.71,M,1970.0
4.0,5.6e-4,97472.0,55.0,97445.0,7189403.0,73.76,M,1970.0
5.0,4.9e-4,97417.0,47.0,97394.0,7091959.0,72.8,M,1970.0
6.0,4.4e-4,97370.0,43.0,97349.0,6994565.0,71.83,M,1970.0
7.0,4.1e-4,97327.0,40.0,97307.0,6897217.0,70.87,M,1970.0
8.0,3.5e-4,97287.0,34.0,97270.0,6799910.0,69.9,M,1970.0
9.0,2.8e-4,97253.0,27.0,97240.0,6702640.0,68.92,M,1970.0
10.0,2.3e-4,97226.0,22.0,97215.0,6605400.0,67.94,M,1970.0
11.0,2.3e-4,97204.0,22.0,97193.0,6508185.0,66.95,M,1970.0
12.0,2.7e-4,97182.0,27.0,97169.0,6410992.0,65.97,M,1970.0
13.0,4.1e-4,97155.0,40.0,97136.0,6313824.0,64.99,M,1970.0
14.0,5.9e-4,97116.0,57.0,97087.0,6216688.0,64.01,M,1970.0
15.0,8e-4,97059.0,78.0,97020.0,6119601.0,63.05,M,1970.0
16.0,0.00109,96981.0,105.0,96928.0,6022582.0,62.1,M,1970.0
17.0,0.00122,96875.0,118.0,96816.0,5925654.0,61.17,M,1970.0
18.0,0.0014,96758.0,135.0,96690.0,5828837.0,60.24,M,1970.0
19.0,0.00144,96622.0,139.0,96553.0,5732147.0,59.33,M,1970.0
20.0,0.00156,96483.0,151.0,96408.0,5635595.0,58.41,M,1970.0
21.0,0.00163,96332.0,157.0,96254.0,5539187.0,57.5,M,1970.0
22.0,0.0016,96176.0,153.0,96099.0,5442933.0,56.59,M,1970.0
23.0,0.00167,96022.0,160.0,95942.0,5346834.0,55.68,M,1970.0
24.0,0.00165,95862.0,158.0,95783.0,5250892.0,54.78,M,1970.0
25.0,0.0016,95704.0,153.0,95628.0,5155109.0,53.87,M,1970.0
26.0,0.00143,95551.0,137.0,95483.0,5059482.0,52.95,M,1970.0
27.0,0.00134,95415.0,128.0,95351.0,4963999.0,52.03,M,1970.0
28.0,0.00128,95287.0,122.0,95226.0,4868648.0,51.09,M,1970.0
29.0,0.00131,95165.0,124.0,95103.0,4773422.0,50.16,M,1970.0
30.0,0.00135,95041.0,128.0,94977.0,4678319.0,49.22,M,1970.0
31.0,0.00142,94913.0,135.0,94845.0,4583342.0,48.29,M,1970.0
32.0,0.0014,94778.0,133.0,94711.0,4488496.0,47.36,M,1970.0
33.0,0.00147,94645.0,139.0,94575.0,4393785.0,46.42,M,1970.0
34.0,0.00156,94506.0,147.0,94432.0,4299209.0,45.49,M,1970.0
35.0,0.00167,94359.0,157.0,94280.0,4204777.0,44.56,M,1970.0
36.0,0.00179,94202.0,169.0,94117.0,4110496.0,43.64,M,1970.0
37.0,0.00193,94033.0,182.0,93942.0,4016379.0,42.71,M,1970.0
38.0,0.00209,93851.0,196.0,93753.0,3922437.0,41.79,M,1970.0
39.0,0.00226,93656.0,211.0,93550.0,3828683.0,40.88,M,1970.0
40.0,0.00244,93444.0,228.0,93330.0,3735134.0,39.97,M,1970.0
41.0,0.00262,93217.0,244.0,93094.0,3641803.0,39.07,M,1970.0
42.0,0.00282,92972.0,262.0,92841.0,3548709.0,38.17,M,1970.0
43.0,0.00302,92710.0,280.0,92570.0,3455868.0,37.28,M,1970.0
44.0,0.00324,92430.0,299.0,92280.0,3363298.0,36.39,M,1970.0
45.0,0.00347,92131.0,320.0,91971.0,3271017.0,35.5,M,1970.0
46.0,0.0037,91811.0,340.0,91641.0,3179046.0,34.63,M,1970.0
47.0,0.0039,91471.0,357.0,91293.0,3087405.0,33.75,M,1970.0
48.0,0.00405,91114.0,369.0,90930.0,2996112.0,32.88,M,1970.0
49.0,0.00417,90745.0,379.0,90556.0,2905183.0,32.01,M,1970.0
50.0,0.00431,90367.0,389.0,90172.0,2814627.0,31.15,M,1970.0
51.0,0.0045,89977.0,405.0,89775.0,2724455.0,30.28,M,1970.0
52.0,0.00475,89572.0,425.0,89360.0,2634680.0,29.41,M,1970.0
53.0,0.00507,89147.0,452.0,88922.0,2545320.0,28.55,M,1970.0
54.0,0.00546,88696.0,485.0,88453.0,2456399.0,27.69,M,1970.0
55.0,0.00592,88211.0,522.0,87950.0,2367945.0,26.84,M,1970.0
56.0,0.00643,87689.0,563.0,87407.0,2279996.0,26.0,M,1970.0
57.0,0.00697,87125.0,607.0,86822.0,2192589.0,25.17,M,1970.0
58.0,0.00755,86518.0,654.0,86191.0,2105767.0,24.34,M,1970.0
59.0,0.00819,85864.0,703.0,85513.0,2019576.0,23.52,M,1970.0
60.0,0.00889,85161.0,757.0,84783.0,1934063.0,22.71,M,1970.0
61.0,0.00969,84404.0,818.0,83995.0,1849281.0,21.91,M,1970.0
62.0,0.01059,83586.0,885.0,83144.0,1765285.0,21.12,M,1970.0
63.0,0.01163,82701.0,962.0,82220.0,1682142.0,20.34,M,1970.0
64.0,0.01279,81739.0,1046.0,81217.0,1599922.0,19.57,M,1970.0
65.0,0.01409,80694.0,1137.0,80125.0,1518705.0,18.82,M,1970.0
66.0,0.01548,79557.0,1231.0,78942.0,1438580.0,18.08,M,1970.0
67.0,0.01693,78326.0,1326.0,77663.0,1359638.0,17.36,M,1970.0
68.0,0.01842,77e3,1418.0,76291.0,1281975.0,16.65,M,1970.0
69.0,0.01998,75581.0,1510.0,74826.0,1205685.0,15.95,M,1970.0
70.0,0.02176,74071.0,1612.0,73265.0,1130859.0,15.27,M,1970.0
71.0,0.02373,72459.0,1719.0,71600.0,1057594.0,14.6,M,1970.0
72.0,0.02572,70740.0,1819.0,69830.0,985994.0,13.94,M,1970.0
73.0,0.02771,68921.0,1910.0,67966.0,916164.0,13.29,M,1970.0
74.0,0.02981,67011.0,1997.0,66012.0,848198.0,12.66,M,1970.0
75.0,0.03232,65014.0,2101.0,63963.0,782186.0,12.03,M,1970.0
76.0,0.03527,62912.0,2219.0,61803.0,718223.0,11.42,M,1970.0
77.0,0.03842,60694.0,2332.0,59528.0,656420.0,10.82,M,1970.0
78.0,0.04174,58362.0,2436.0,57144.0,596892.0,10.23,M,1970.0
79.0,0.04542,55926.0,2540.0,54656.0,539748.0,9.65,M,1970.0
80.0,0.04951,53386.0,2643.0,52064.0,485092.0,9.09,M,1970.0
81.0,0.05442,50743.0,2761.0,49362.0,433028.0,8.53,M,1970.0
